COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
4520871,3261101796,,321182477,143450,143469,3261101796,SIBIU,,,02.apr,"""COLEGIUL TEHNIC """"CIBINIUM"""" SIBIU""",COLEGIUL TEHNIC CIBINIUM SIBIU,SIBIU,Dealului,
,3262100266,3261101475,320674796,144795,144839,3262100266,SIBIU,,,122,SCOALA PRIMARA HASAG,SCOALA PRIMARA HASAG,HAŞAG,,
22020823,3241102118,,322158215,143450,143469,3241102118,SIBIU,,,15,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA SIBIU,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA SIBIU,SIBIU,Turismului,
,3262103111,3261102476,320672619,144991,145006,3262103111,SIBIU,,,460,"""GRADINITA CU PROGRAM NORMAL """"PRICHINDEL"""" MICASASA""",GRADINITA CU PROGRAM NORMAL PRICHINDEL MICASASA,MICĂSASA,principala,
17821825,3261102223,,320675647,145998,146003,3261102223,SIBIU,,,708,SCOALA GIMNAZIALA VURPAR,SCOALA GIMNAZIALA VURPAR,VURPĂR,VICTORIEI,
,3262102648,3261101389,320672138,144232,144241,3262102648,SIBIU,,,73,GRADINITA CU PROGRAM NORMAL BIRGHIS,GRADINITA CU PROGRAM NORMAL BIRGHIS,BÂRGHIŞ,Principala,
16723152,3261201871,,323043522,143450,143469,3261201871,SIBIU,,,,"""GRADINITA CU PROGRAM PRELUNGIT """"TOM&JERRY"""" SIBIU""",GRADINITA CU PROGRAM PRELUNGIT TOM&JERRY SIBIU,SIBIU,STEFAN CEL MARE NR 118,
4405961,3261100171,,321182465,143771,143780,3261100171,SIBIU,,,61,"""LICEUL TEHNOLOGIC """"NICOLAE TECLU"""" COPSA MICA""",LICEUL TEHNOLOGIC NICOLAE TECLU COPSA MICA,COPŞA MICĂ,SIBIULUI,
,3262103287,3261101145,,143806,143815,3262103287,SIBIU,,,9,GRADINITA CU PROGRAM PRELUNGIT NR 2 DUMBRAVENI,GRADINITA CU PROGRAM PRELUNGIT NR 2 DUMBRAVENI,DUMBRĂVENI,Cuza Voda,
,3262102883,3261102069,320673041,145603,145649,3262102883,SIBIU,,,,GRADINITA CU PROGRAM NORMAL RUSI,GRADINITA CU PROGRAM NORMAL RUSI,RUŞI,PRINCIPALĂ NR 382,
,3262100352,3261102467,320675075,145220,145248,3262100352,SIBIU,,,130,SCOALA GIMNAZIALA BOGATU ROMAN,SCOALA GIMNAZIALA BOGATU ROMAN,BOGATU ROMÂN,"""PRINCIPALA"," NR. 130"""
,3262103165,3261101733,320675013,145140,145168,3262103165,SIBIU,,,189,SCOALA PRIMARA FOFELDEA,SCOALA PRIMARA FOFELDEA,FOFELDEA,Principala,
17739513,3261102155,,320673687,143450,143469,3261102155,SIBIU,,,,SCOALA GIMNAZIALA NR 23 SIBIU,SCOALA GIMNAZIALA NR 23 SIBIU,SIBIU,TIGLARILOR,
,3262103233,3261101778,,143520,143539,3262103233,SIBIU,,,226,GRADINITA CU PROGRAM PRELUNGIT NR 2 RASINARI,GRADINITA CU PROGRAM PRELUNGIT NR 2 RASINARI,RĂŞINARI,Copacele,
,3262103572,3261102553,320674306,144198,144214,3262103572,SIBIU,,,138,SCOALA PRIMARA COPSA MARE,SCOALA PRIMARA COPSA MARE,COPŞA MARE,Principala,
17728921,3261102336,,320673584,143450,143469,3261102336,SIBIU,,,,SCOALA GIMNAZIALA NR 13 SIBIU,SCOALA GIMNAZIALA NR 13 SIBIU,SIBIU,LUNGĂ NR 74,
4406177,3281102364,,320675881,143450,143469,3281102364,SIBIU,,,1-3,CLUBUL SPORTIV SCOLAR ’SOIMII’ SIBIU,CLUBUL SPORTIV SCOLAR SOIMII SIBIU,SIBIU,Eminescu Mihai,
,3262101077,3261101294,320672580,144928,144955,3262101077,SIBIU,,,64,GRADINITA CU PROGRAM NORMAL DOBIRCA,GRADINITA CU PROGRAM NORMAL DOBIRCA,DOBÂRCA,Principala,
,3262102666,3261101552,320671964,143995,144009,3262102666,SIBIU,,,112,GRADINITA CU PROGRAM NORMAL ATEL,GRADINITA CU PROGRAM NORMAL ATEL,AŢEL,SCOLII,
,3262100388,3261101199,320674291,144152,144189,3262100388,SIBIU,,,,SCOALA PRIMARA VELT,SCOALA PRIMARA VELT,VELŢ,Bisericii Nr. 167,
4270805,3231101858,,321129891,143450,143469,3231101858,SIBIU,,,15,CASA CORPULUI DIDACTIC,CASA CORPULUI DIDACTIC,SIBIU,Turismului,
24427255,3261203715,,322217891,143619,143628,3261203715,SIBIU,,,13-15,"""GRADINITA CU PROGRAM PRELUNGIT ORTODOXA """"SFANTA ECATERINA"""" MEDIAS""",GRADINITA CU PROGRAM PRELUNGIT ORTODOXA SFANTA ECATERINA MEDIAS,MEDIAŞ,Honterus Johanes,
,3262103373,3261102033,320674679,144651,144697,3262103373,SIBIU,,,,SCOALA GIMNAZIALA NOISTAT,SCOALA GIMNAZIALA NOISTAT,NOIŞTAT,NR.73,
,3262102856,3261102164,320675506,145765,145783,3262102856,SIBIU,,,,SCOALA PRIMARA HAMBA,SCOALA PRIMARA HAMBA,HAMBA,"""STR. COOPERATIVEI"," NR. 51"""
5687291,3261101543,,321005629,143619,143628,3261101543,SIBIU,,,6,LICEUL TEHNOLOGIC AUTOMECANICA MEDIAS,LICEUL TEHNOLOGIC AUTOMECANICA MEDIAS,MEDIAŞ,Brateiului,
,3262102892,3261102069,320673039,145603,145612,3262102892,SIBIU,,,16,GRADINITA CU PROGRAM NORMAL SLIMNIC,GRADINITA CU PROGRAM NORMAL SLIMNIC,SLIMNIC,RUSILOR,
,3262100506,3261101819,320673871,143646,143655,3262100506,SIBIU,,,1,SCOALA GIMNAZIALA TIRNAVA,SCOALA GIMNAZIALA TIRNAVA,TÂRNAVA,LIBERTATII,
18064368,3261102006,,320674083,143922,143931,3261102006,SIBIU,,,189,SCOALA GIMNAZIALA APOLDU DE JOS,SCOALA GIMNAZIALA APOLDU DE JOS,APOLDU DE JOS,NOUA,
,3262100836,3261102042,320671811,143771,143780,3262100836,SIBIU,,,0,GRADINITA CU PROGRAM NORMAL NR 3 COPSA MICA,GRADINITA CU PROGRAM NORMAL NR 3 COPSA MICA,COPŞA MICĂ,TIRNAVIOARA NR 78,
,3262100524,3261102015,320673106,145738,145747,3262100524,SIBIU,,,70,GRADINITACU PROGRAM NORMAL SEICA MICA,GRADINITACU PROGRAM NORMAL SEICA MICA,ŞEICA MICĂ,,
4405899,3261101597,,321182439,143450,143469,3261101597,SIBIU,,,,"""COLEGIUL TEHNIC """"INDEPENDENTA"""" SIBIU""",COLEGIUL TEHNIC INDEPENDENTA SIBIU,SIBIU,GLADIOLELOR NR 2,
,3262101014,3261101154,320671419,143450,143469,3262101014,SIBIU,,,,GRADINITA CU PROGRAM NORMAL NR 4 SIBIU,GRADINITA CU PROGRAM NORMAL NR 4 SIBIU,SIBIU,STR.CRISANEI NR 22,
17739688,3261101941,,320674198,144054,144063,3261101941,SIBIU,,,37,SCOALA GIMNAZIALA AVRIG,SCOALA GIMNAZIALA AVRIG,AVRIG,GH.LAZAR,
17728980,3261100135,,320674617,144615,144624,3261100135,SIBIU,,,49,SCOALA GIMNAZIALA HOGHILAG,SCOALA GIMNAZIALA HOGHILAG,HOGHILAG,Principala,
,3262102847,3261102164,320673120,145765,145774,3262102847,SIBIU,,,234,GRADINITA CU PROGRAM NORMAL SURA MARE,GRADINITA CU PROGRAM NORMAL SURA MARE,ŞURA MARE,Principala,
4700104,3261102128,,321130084,143450,143469,3261102128,SIBIU,,,8,GRADINITA CU PROGRAM PRELUNGIT NR 43 SIBIU,GRADINITA CU PROGRAM PRELUNGIT NR 43 SIBIU,SIBIU,Aleea Streiu,
,3262103061,3261100031,320675465,145667,145729,3262103061,SIBIU,,,,SCOALA PRIMARA STENEA,SCOALA PRIMARA STENEA,ŞTENEA,NR.38,
,3262103414,3261100135,320831289,144615,144624,3262103414,SIBIU,,,302,GRADINITA CU PROGRAM NORMAL HOGHILAG,GRADINITA CU PROGRAM NORMAL HOGHILAG,HOGHILAG,,
,3262103079,3261100031,320675427,145667,145685,3262103079,SIBIU,,,,SCOALA PRIMARA BOARTA,SCOALA PRIMARA BOARTA,BOARTA,NR. 36,
17713548,3261100058,,320673510,143450,143469,3261100058,SIBIU,,,04.iun,SCOALA GIMNAZIALA NR 4 SIBIU,SCOALA GIMNAZIALA NR 4 SIBIU,SIBIU,Spartacus,
,3262101032,3261102413,320674497,144410,144447,3262101032,SIBIU,,,15,SCOALA PRIMARA SOMARTIN,SCOALA PRIMARA SOMARTIN,ŞOMARTIN,,
,3262102621,3261101389,320674382,144232,144296,3262102621,SIBIU,,,89,SCOALA PRIMARA ZLAGNA,SCOALA PRIMARA ZLAGNA,ZLAGNA,Principala,
,3262103536,3261102458,320672205,144349,144358,3262103536,SIBIU,,,51,GRADINITACU PROGRAM NORMAL BRATEIU,GRADINITACU PROGRAM NORMAL BRATEIU,BRATEIU,Principala,
,3262102829,3261101362,320675178,145355,145373,3262102829,SIBIU,,,,SCOALA PRIMARA SEBESU DE SUS,SCOALA PRIMARA SEBESU DE SUS,SEBEŞU DE SUS,PRINCIPALA NR. 34,
17493485,3261101249,,320798566,143619,143628,3261101249,SIBIU,,,8,"""GRADINITA CU PROGRAM PRELUNGIT """"PITICOT"""" MEDIAS""",GRADINITA CU PROGRAM PRELUNGIT PITICOT MEDIAS,MEDIAŞ,Blajului,
17728956,3261100117,,320673522,143450,143469,3261100117,SIBIU,,,1,"""SCOALA GIMNAZIALA """"REGINA MARIA"""" SIBIU""",SCOALA GIMNAZIALA REGINA MARIA SIBIU,SIBIU,Boiu Zaharia,
,3262100343,3261102467,320675087,145220,145257,3262100343,SIBIU,,,,SCOALA PRIMARA BROSTENI,SCOALA PRIMARA BROSTENI,BROŞTENI,"""PRINCIPALA"," NR. 70"""
,3262100732,3261102087,321271773,143450,143469,3262100732,SIBIU,,,,SCOALA GIMAZIALA NR.22 SIBIU,SCOALA GIMAZIALA NR 22 SIBIU,SIBIU,DR.BAGDAZAR NR. 1-3,
,3262100976,3261101638,320673326,143450,143469,3262100976,SIBIU,,,,GRADINITA CU PROGRAM PRELUNGIT NR 20 SIBIU,GRADINITA CU PROGRAM PRELUNGIT NR 20 SIBIU,SIBIU,ST.O.IOSIF NR 11,
,3262103052,3261101276,320674930,145042,145060,3262103052,SIBIU,,,110,SCOALA PRIMARA METIS,SCOALA PRIMARA METIS,METIŞ,Scolii,
,3262100827,3261102309,320673998,143771,143780,3262100827,SIBIU,,,,SCOALA PRIMARA NR 2 COPSA MICA,SCOALA PRIMARA NR 2 COPSA MICA,COPŞA MICĂ,TIRNAVIOARA NR 76,
,3262103337,3261101986,320984971,143735,143744,3262103337,SIBIU,,,22,GRADINITA CU PROGRAM PRELUNGIT NR 4 CISNADIE,GRADINITA CU PROGRAM PRELUNGIT NR 4 CISNADIE,CISNĂDIE,Bailor,
4471299,3261203733,,,143450,143469,3261203733,SIBIU,,,2,"""GRADINITA """"SAMARITEANUL"""" SIBIU""",GRADINITA SAMARITEANUL SIBIU,SIBIU,Verzăriei,
4240707,3221100011,,320671378,143450,143469,3221100011,SIBIU,,,2,INSPECTORATUL SCOLAR AL JUDETULUI SIBIU,INSPECTORATUL SCOLAR AL JUDETULUI SIBIU,SIBIU,BERARIEI,
17855372,3261101891,,320674241,144116,144125,3261101891,SIBIU,,,317,SCOALA GIMNAZIALA AXENTE SEVER,SCOALA GIMNAZIALA AXENTE SEVER,AXENTE SEVER,PRINCIPALA,
17493361,3261101353,,321130101,143619,143628,3261101353,SIBIU,,,11,"""GRADINITA CU PROGRAM PRELUNGIT """"BUCURIA COPIILOR"""" MEDIAS""",GRADINITA CU PROGRAM PRELUNGIT BUCURIA COPIILOR MEDIAS,MEDIAŞ,DUPA ZID,
4270759,3261101127,,321130060,143450,143469,3261101127,SIBIU,,,13,GRADINITA CU PROGRAM PRELUNGIT NR 41 SIBIU,GRADINITA CU PROGRAM PRELUNGIT NR 41 SIBIU,SIBIU,Laurian Treboniu,
,3262100361,3261102467,320675099,145220,145266,3262100361,SIBIU,,,,SCOALA PRIMARA PRESACA,SCOALA PRIMARA PRESACA,PRESACA,"""PRINCIPALA"," NR. 112 A"""
30936571,3261203724,,,143450,143469,3261203724,SIBIU,,,6,GRADINITA lui MICKEY SIBIU,GRADINITA LUI MICKEY SIBIU,SIBIU,Privighetorii,
,3262102802,3261102173,320671603,143557,143566,3262102802,SIBIU,,,164,GRADINITA CU PROGRAM PRELUNGIT SELIMBAR,GRADINITA CU PROGRAM PRELUNGIT SELIMBAR,ŞELIMBĂR,MIHAI VITEAZU,
,3262100958,3261102101,320673560,143450,143469,3262100958,SIBIU,,,,SCOALA GIMNAZIALA NR 11 SIBIU,SCOALA GIMNAZIALA NR 11 SIBIU,SIBIU,GORUNULUI NR 2,
17728891,3261102517,,320673663,143450,143469,3261102517,SIBIU,,,,SCOALA GIMNAZIALA NR 21 SIBIU,SCOALA GIMNAZIALA NR 21 SIBIU,SIBIU,LUPTEI NR 27,
,3262103509,3261102431,320672310,144508,144517,3262103509,SIBIU,,,240,GRADINITA CU PROGRAM NORMAL CIRTA,GRADINITA CU PROGRAM NORMAL CIRTA,CÂRŢA,Principala,
,3262100316,3261101344,320674746,144731,144777,3262100316,SIBIU,,,,SCOALA PRIMARA NOU SASESC,SCOALA PRIMARA NOU SASESC,NOU SĂSESC,NR. 210,
,3272101322,3271101313,321129920,143619,143628,3272101322,SIBIU,,,5,CLUBUL COPIILOR MEDIAS,CLUBUL COPIILOR MEDIAS,MEDIAŞ,Nucului,
,3262100931,3261100189,,143450,143469,3262100931,SIBIU,,,,"""LICEUL TEOLOGIC BAPTIST """"BETANIA"""" SIBIU""",LICEUL TEOLOGIC BAPTIST BETANIA SIBIU,SIBIU,NICOLAE IORGA NR 56B,
,3262103016,3261102318,320675154,145293,145346,3262103016,SIBIU,,,160,SCOALA GIMNAZIALA SCOREIU,SCOALA GIMNAZIALA SCOREIU,SCOREIU,Principala,
,3262102761,3261102191,320675594,145907,145925,3262102761,SIBIU,,,,SCOALA PRIMARA ROD,SCOALA PRIMARA ROD,ROD,"""PRINCIPALA"," NR. 10"""
,3262103319,3261100203,,143735,143744,3262103319,SIBIU,,,33,GRADINITA CU PROGRAM NORMAL NR 1 CISNADIE,GRADINITA CU PROGRAM NORMAL NR 1 CISNADIE,CISNĂDIE,Cindrelului,
17789910,3261102146,,320674447,144376,144385,3261102146,SIBIU,,,290,SCOALA GIMNAZIALA BRADENI,SCOALA GIMNAZIALA BRADENI,BRĂDENI,PRINCIPALA,
17493515,3261102535,,320798451,143619,143628,3261102535,SIBIU,,,,"""GRADINITA CU PROGRAM PRELUNGIT """"PINOCCHIO"""" MEDIAS""",GRADINITA CU PROGRAM PRELUNGIT PINOCCHIO MEDIAS,MEDIAŞ,RUBINULUI NR 5,
,3262100904,3261102535,320671689,143619,143628,3262100904,SIBIU,,,,GRADINITA CU PROGRAM NORMAL NR 5 MEDIAS,GRADINITA CU PROGRAM NORMAL NR 5 MEDIAS,MEDIAŞ,CASTELULUI NR 3,
4240855,3261100094,,320849705,143806,143815,3261100094,SIBIU,,,32,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA DUMBRAVENI,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA DUMBRAVENI,DUMBRĂVENI,TUDOR VLADIMIRESCU,
9644404,3261203611,,322030827,143450,143469,3261203611,SIBIU,,,2,"""SCOALA POSTLICEALA """"HENRI COANDĂ"""" SIBIU""",SCOALA POSTLICEALA HENRI COANDA SIBIU,SIBIU,Banatului,
,3262100325,3261101344,320674734,144731,144768,3262100325,SIBIU,,,,SCOALA GIMNAZIALA MALANCRAV,SCOALA GIMNAZIALA MALANCRAV,MĂLÂNCRAV,"""PRINCIPALA"," NR.87"""
4307076,3261101819,,321216589,143646,143655,3261101819,SIBIU,,,2,LICEUL TEHNOLOGIC PENTRU TRANSPORT RUTIER TIRNAVA,LICEUL TEHNOLOGIC PENTRU TRANSPORT RUTIER TIRNAVA,TÂRNAVA,MARULUI,
4751442,3261101769,,320675544,145827,145836,3261101769,SIBIU,,,30,"""LICEUL TEHNOLOGIC """"JOHANNES LEBEL"""" TALMACIU""",LICEUL TEHNOLOGIC JOHANNES LEBEL TALMACIU,TĂLMACIU,MIHAI EMINESCU,
,3262101059,3261101294,320674863,144928,144955,3262101059,SIBIU,,,289,SCOALA GIMNAZIALA DOBIRCA,SCOALA GIMNAZIALA DOBIRCA,DOBÂRCA,Principala,
,3262100786,3261101403,320674019,143806,143833,3262100786,SIBIU,,,,SCOALA GIMNAZIALA SAROS PE TIRNAVE,SCOALA GIMNAZIALA SAROS PE TIRNAVE,ŞAROŞ PE TÂRNAVE,"""ILARIE CHENDI"," NR. 371"""
,3262100664,3261100144,320675245,145499,145569,3262100664,SIBIU,,,120,SCOALA PRIMARA MAG,SCOALA PRIMARA MAG,MAG,Bisericii,
,3262103174,3261101733,320672695,145140,145159,3262103174,SIBIU,,,275,GRADINITA CU PROGRAM NORMAL NOCRICH,GRADINITA CU PROGRAM NORMAL NOCRICH,NOCRICH,,
18029255,3261101344,,320674710,144731,144740,3261101344,SIBIU,,,115B,SCOALA GIMNAZIALA LASLEA,SCOALA GIMNAZIALA LASLEA,LASLEA,STR. SUB VALE,
,3262103391,3261100153,320672372,144599,144606,3262103391,SIBIU,,,538,GRADINITA CU PROGRAM NORMAL NR 2 GURA RIULUI,GRADINITA CU PROGRAM NORMAL NR 2 GURA RIULUI,GURA RÂULUI,Principala,
,3262102743,3261102096,320673259,145961,145970,3262102743,SIBIU,,,414,GRADINITA CU PROGRAM NORMAL VALEA VIILOR,GRADINITA CU PROGRAM NORMAL VALEA VIILOR,VALEA VIILOR,PRINCIPALA,
4307041,3261101561,,320671524,143450,143469,3261101561,SIBIU,,,13A,GRADINITA CU PROGRAM PRELUNGIT NR 15 SIBIU,GRADINITA CU PROGRAM PRELUNGIT NR 15 SIBIU,SIBIU,Gladiolelor,
,3262100601,3261102277,320672683,145104,145122,3262100601,SIBIU,,,121,GRADINITA CU PROGRAM NORMAL ALMA VII,GRADINITA CU PROGRAM NORMAL ALMA VII,ALMA VII,Principala,
,3262103432,3261100135,320674631,144615,144642,3262103432,SIBIU,,,,SCOALA GIMNAZIALA VALCHID,SCOALA GIMNAZIALA VALCHID,VALCHID,PRINCIPALA NR. 72,
17739700,3261102553,,320674318,144198,144205,3261102553,SIBIU,,,14,SCOALA GIMNAZIALA BIERTAN,SCOALA GIMNAZIALA BIERTAN,BIERTAN,01.dec.18,
,3262100967,3261102336,320673572,143450,143469,3262100967,SIBIU,,,,SCOALA GIMNAZIALA NR 12 SIBIU,SCOALA GIMNAZIALA NR 12 SIBIU,SIBIU,CLUJ NR. 1-3,
,3262100492,3261101819,320671718,143646,143655,3262100492,SIBIU,,,24,GRADINITA CU PROGRAM NORMAL TIRNAVA,GRADINITA CU PROGRAM NORMAL TIRNAVA,TÂRNAVA,Libertatii,
,3262103242,3261102318,320675130,145293,145328,3262103242,SIBIU,,,251,SCOALA PRIMARA PORUMBACU DE SUS,SCOALA PRIMARA PORUMBACU DE SUS,PORUMBACU DE SUS,,
4306763,3261201975,,321259189,143450,143469,3261201975,SIBIU,,,,GRADINITA CU PROGRAM PRELUNGIT A FORUMULUI GERMAN SIBIU,GRADINITA CU PROGRAM PRELUNGIT A FORUMULUI GERMAN SIBIU,SIBIU,NICOLAE IORGA NR.19A,
4480084,3261101882,,321223879,143619,143628,3261101882,SIBIU,,,,"""LICEUL TEHNOLOGIC """"SCOALA NATIONALA DE GAZ"""" MEDIAS""",LICEUL TEHNOLOGIC SCOALA NATIONALA DE GAZ MEDIAS,MEDIAŞ,METANULUI NR 1,
,3272101105,3271101313,,143771,143780,3272101105,SIBIU,,,61,CLUBUL COPIILOR COPSA MICA,CLUBUL COPIILOR COPSA MICA,COPŞA MICĂ,SIBIULUI,
,3262100646,3261100144,320675257,145499,145578,3262100646,SIBIU,,,223,SCOALA GIMNAZIALA SACEL,SCOALA GIMNAZIALA SACEL,SĂCEL,Scolii,
18064350,3261101136,,320675609,145934,145943,3261101136,SIBIU,,,428,"""SCOALA GIMNAZIALA """"MATEI BASARAB"""" TURNU ROSU""",SCOALA GIMNAZIALA MATEI BASARAB TURNU ROSU,TURNU ROŞU,SCOLII,
17398416,3261102494,,320673429,143735,143744,3261102494,SIBIU,,,FN,GRADINITA CU PROGRAM PRELUNGIT NR 6 CISNADIE,GRADINITA CU PROGRAM PRELUNGIT NR 6 CISNADIE,CISNĂDIE,STEJARULUI,
,3262102725,3261102223,320673261,145998,146003,3262102725,SIBIU,,,7,GRADINITA CU PROGRAM NORMAL VURPAR,GRADINITA CU PROGRAM NORMAL VURPAR,VURPĂR,BISERICII,
,3262102915,3261101484,320675300,145408,145453,3262102915,SIBIU,,,,SCOALA GIMNAZIALA NOU,SCOALA GIMNAZIALA NOU,NOU,"""PRINCIPALA"," NR. 372"""
17739661,3261101389,,320674332,144232,144241,3261101389,SIBIU,,,201,SCOALA GIMNAZIALA BIRGHIS,SCOALA GIMNAZIALA BIRGHIS,BÂRGHIŞ,PRINCIPALA,
